| theta_a_raw | theta_g_raw | theta_a | theta_g | theta_f |
|      -0.298 |      -0.195 |   0.174 |  -0.423 |  -0.249 |
|      -0.335 |      -0.202 |   0.164 |  -0.422 |  -0.258 |
|      -0.343 |      -0.210 |   0.154 |  -0.422 |  -0.268 |
|      -0.360 |      -0.218 |   0.144 |  -0.421 |  -0.277 |
|      -0.367 |      -0.224 |   0.133 |  -0.419 |  -0.285 |
|      -0.340 |      -0.231 |   0.124 |  -0.417 |  -0.293 |
|      -0.339 |      -0.239 |   0.115 |  -0.417 |  -0.302 |
|      -0.406 |      -0.247 |   0.104 |  -0.416 |  -0.312 |
|      -0.403 |      -0.254 |   0.094 |  -0.415 |  -0.321 |
|      -0.366 |      -0.261 |   0.085 |  -0.414 |  -0.329 |
|      -0.414 |      -0.268 |   0.075 |  -0.413 |  -0.338 |
|      -0.425 |      -0.275 |   0.065 |  -0.411 |  -0.346 |
|      -0.415 |      -0.281 |   0.055 |  -0.409 |  -0.354 |
|      -0.406 |      -0.289 |   0.046 |  -0.409 |  -0.363 |
|      -0.418 |      -0.295 |   0.037 |  -0.407 |  -0.370 |
|      -0.456 |      -0.302 |   0.027 |  -0.406 |  -0.379 |
|      -0.456 |      -0.308 |   0.017 |  -0.404 |  -0.387 |
|      -0.426 |      -0.315 |   0.008 |  -0.402 |  -0.394 |
|      -0.469 |      -0.322 |  -0.001 |  -0.401 |  -0.403 |
|      -0.455 |      -0.329 |  -0.010 |  -0.400 |  -0.411 |
|      -0.463 |      -0.337 |  -0.019 |  -0.400 |  -0.419 |
|      -0.507 |      -0.344 |  -0.029 |  -0.399 |  -0.428 |
|      -0.519 |      -0.351 |  -0.039 |  -0.398 |  -0.437 |
|      -0.514 |      -0.357 |  -0.048 |  -0.396 |  -0.445 |
|      -0.487 |      -0.363 |  -0.057 |  -0.394 |  -0.451 |
|      -0.538 |      -0.370 |  -0.067 |  -0.393 |  -0.460 |
|      -0.558 |      -0.376 |  -0.077 |  -0.392 |  -0.468 |
|      -0.526 |      -0.382 |  -0.086 |  -0.390 |  -0.476 |
|      -0.541 |      -0.389 |  -0.095 |  -0.389 |  -0.484 |
|      -0.535 |      -0.396 |  -0.103 |  -0.388 |  -0.492 |
|      -0.589 |      -0.403 |  -0.113 |  -0.388 |  -0.501 |
|      -0.552 |      -0.409 |  -0.122 |  -0.386 |  -0.508 |
|      -0.556 |      -0.415 |  -0.131 |  -0.384 |  -0.515 |
|      -0.577 |      -0.421 |  -0.140 |  -0.383 |  -0.522 |
|      -0.595 |      -0.427 |  -0.149 |  -0.381 |  -0.530 |
|      -0.584 |      -0.432 |  -0.157 |  -0.378 |  -0.536 |
|      -0.597 |      -0.439 |  -0.166 |  -0.377 |  -0.543 |
|      -0.601 |      -0.444 |  -0.175 |  -0.375 |  -0.550 |
|      -0.617 |      -0.450 |  -0.184 |  -0.374 |  -0.557 |
|      -0.607 |      -0.457 |  -0.192 |  -0.373 |  -0.565 |
|      -0.616 |      -0.464 |  -0.201 |  -0.372 |  -0.573 |
|      -0.614 |      -0.470 |  -0.209 |  -0.371 |  -0.580 |
|      -0.644 |      -0.475 |  -0.218 |  -0.369 |  -0.587 |
|      -0.654 |      -0.481 |  -0.226 |  -0.367 |  -0.593 |
|      -0.641 |      -0.487 |  -0.235 |  -0.366 |  -0.601 |
|      -0.664 |      -0.495 |  -0.243 |  -0.367 |  -0.610 |
|      -0.671 |      -0.503 |  -0.252 |  -0.367 |  -0.619 |
|      -0.700 |      -0.509 |  -0.261 |  -0.366 |  -0.627 |
|      -0.676 |      -0.516 |  -0.269 |  -0.366 |  -0.635 |
|      -0.672 |      -0.524 |  -0.277 |  -0.366 |  -0.643 |
|      -0.693 |      -0.531 |  -0.285 |  -0.366 |  -0.651 |
|      -0.731 |      -0.538 |  -0.294 |  -0.365 |  -0.660 |
|      -0.712 |      -0.545 |  -0.303 |  -0.365 |  -0.668 |
|      -0.745 |      -0.553 |  -0.312 |  -0.366 |  -0.678 |
|      -0.756 |      -0.560 |  -0.320 |  -0.366 |  -0.687 |
|      -0.742 |      -0.567 |  -0.329 |  -0.365 |  -0.694 |
|      -0.761 |      -0.575 |  -0.338 |  -0.366 |  -0.703 |
|      -0.764 |      -0.582 |  -0.346 |  -0.365 |  -0.711 |
|      -0.820 |      -0.587 |  -0.356 |  -0.363 |  -0.719 |
|      -0.814 |      -0.592 |  -0.365 |  -0.361 |  -0.725 |
|      -0.811 |      -0.596 |  -0.374 |  -0.358 |  -0.732 |
|      -0.787 |      -0.601 |  -0.382 |  -0.356 |  -0.738 |
|      -0.789 |      -0.606 |  -0.390 |  -0.354 |  -0.744 |
|      -0.809 |      -0.612 |  -0.398 |  -0.353 |  -0.751 |
|      -0.845 |      -0.618 |  -0.407 |  -0.351 |  -0.759 |
|      -0.829 |      -0.623 |  -0.416 |  -0.349 |  -0.765 |
|      -0.832 |      -0.628 |  -0.424 |  -0.347 |  -0.771 |
|      -0.870 |      -0.632 |  -0.433 |  -0.344 |  -0.777 |
|      -0.854 |      -0.634 |  -0.441 |  -0.340 |  -0.781 |
|      -0.851 |      -0.636 |  -0.450 |  -0.335 |  -0.785 |
|      -0.833 |      -0.638 |  -0.457 |  -0.330 |  -0.788 |
|      -0.837 |      -0.640 |  -0.465 |  -0.326 |  -0.791 |
|      -0.835 |      -0.642 |  -0.472 |  -0.322 |  -0.794 |
|      -0.868 |      -0.644 |  -0.480 |  -0.317 |  -0.797 |
|      -0.888 |      -0.646 |  -0.488 |  -0.312 |  -0.801 |
|      -0.861 |      -0.647 |  -0.496 |  -0.307 |  -0.803 |
|      -0.841 |      -0.648 |  -0.503 |  -0.302 |  -0.805 |
|      -0.838 |      -0.649 |  -0.509 |  -0.297 |  -0.807 |
|      -0.850 |      -0.650 |  -0.516 |  -0.292 |  -0.809 |
|      -0.865 |      -0.651 |  -0.523 |  -0.287 |  -0.811 |
|      -0.876 |      -0.652 |  -0.530 |  -0.282 |  -0.813 |
|      -0.880 |      -0.653 |  -0.537 |  -0.278 |  -0.815 |
|      -0.885 |      -0.654 |  -0.544 |  -0.273 |  -0.817 |
|      -0.859 |      -0.654 |  -0.551 |  -0.268 |  -0.819 |
|      -0.864 |      -0.654 |  -0.557 |  -0.263 |  -0.820 |
|      -0.852 |      -0.654 |  -0.563 |  -0.258 |  -0.820 |
|      -0.856 |      -0.655 |  -0.569 |  -0.253 |  -0.821 |
|      -0.857 |      -0.655 |  -0.574 |  -0.248 |  -0.822 |
|      -0.852 |      -0.655 |  -0.580 |  -0.243 |  -0.823 |
|      -0.853 |      -0.655 |  -0.585 |  -0.238 |  -0.824 |
|      -0.863 |      -0.655 |  -0.591 |  -0.234 |  -0.825 |
|      -0.745 |      -0.656 |  -0.594 |  -0.230 |  -0.824 |
|      -0.902 |      -0.657 |  -0.600 |  -0.226 |  -0.826 |
|      -0.864 |      -0.657 |  -0.605 |  -0.222 |  -0.827 |
|      -0.879 |      -0.658 |  -0.611 |  -0.218 |  -0.829 |
|      -0.890 |      -0.658 |  -0.616 |  -0.214 |  -0.830 |
|      -0.870 |      -0.658 |  -0.622 |  -0.209 |  -0.831 |
|      -0.871 |      -0.658 |  -0.627 |  -0.205 |  -0.831 |
|      -0.865 |      -0.658 |  -0.631 |  -0.201 |  -0.832 |
|      -0.858 |      -0.657 |  -0.636 |  -0.197 |  -0.832 |
|      -0.862 |      -0.657 |  -0.640 |  -0.193 |  -0.833 |
|      -0.864 |      -0.657 |  -0.645 |  -0.189 |  -0.834 |
|      -0.863 |      -0.657 |  -0.649 |  -0.185 |  -0.834 |
|      -0.864 |      -0.657 |  -0.654 |  -0.181 |  -0.834 |
|      -0.862 |      -0.657 |  -0.658 |  -0.177 |  -0.835 |
|      -0.871 |      -0.657 |  -0.662 |  -0.174 |  -0.836 |
|      -0.876 |      -0.657 |  -0.666 |  -0.170 |  -0.836 |
|      -0.871 |      -0.657 |  -0.670 |  -0.166 |  -0.837 |
|      -0.864 |      -0.656 |  -0.674 |  -0.163 |  -0.837 |
|      -0.848 |      -0.656 |  -0.678 |  -0.159 |  -0.837 |
|      -0.847 |      -0.656 |  -0.681 |  -0.156 |  -0.837 |
|      -0.852 |      -0.656 |  -0.684 |  -0.153 |  -0.837 |
|      -0.863 |      -0.656 |  -0.688 |  -0.150 |  -0.838 |
|      -0.869 |      -0.656 |  -0.692 |  -0.147 |  -0.838 |
|      -0.873 |      -0.656 |  -0.695 |  -0.144 |  -0.839 |
|      -0.865 |      -0.655 |  -0.699 |  -0.140 |  -0.839 |
|      -0.858 |      -0.655 |  -0.702 |  -0.137 |  -0.839 |
|      -0.851 |      -0.655 |  -0.705 |  -0.134 |  -0.839 |
|      -0.854 |      -0.655 |  -0.708 |  -0.131 |  -0.839 |
|      -0.860 |      -0.655 |  -0.711 |  -0.129 |  -0.840 |
|      -0.879 |      -0.655 |  -0.714 |  -0.126 |  -0.840 |
|      -0.879 |      -0.654 |  -0.718 |  -0.123 |  -0.841 |
|      -0.875 |      -0.654 |  -0.721 |  -0.121 |  -0.841 |
|      -0.861 |      -0.654 |  -0.723 |  -0.118 |  -0.841 |
|      -0.849 |      -0.653 |  -0.726 |  -0.115 |  -0.841 |
|      -0.848 |      -0.653 |  -0.728 |  -0.113 |  -0.841 |
|      -0.856 |      -0.653 |  -0.731 |  -0.110 |  -0.841 |
|      -0.860 |      -0.653 |  -0.734 |  -0.108 |  -0.842 |
|      -0.876 |      -0.653 |  -0.736 |  -0.106 |  -0.842 |
|      -0.865 |      -0.652 |  -0.739 |  -0.103 |  -0.842 |
|      -0.844 |      -0.652 |  -0.741 |  -0.101 |  -0.842 |
|      -0.865 |      -0.652 |  -0.744 |  -0.099 |  -0.843 |
|      -0.874 |      -0.652 |  -0.746 |  -0.097 |  -0.843 |
|      -0.859 |      -0.652 |  -0.748 |  -0.094 |  -0.843 |
|      -0.843 |      -0.652 |  -0.750 |  -0.093 |  -0.843 |
|      -0.862 |      -0.652 |  -0.753 |  -0.091 |  -0.843 |
|      -0.877 |      -0.651 |  -0.755 |  -0.089 |  -0.844 |
|      -0.862 |      -0.651 |  -0.757 |  -0.087 |  -0.844 |
|      -0.852 |      -0.651 |  -0.759 |  -0.085 |  -0.844 |
|      -0.856 |      -0.651 |  -0.761 |  -0.083 |  -0.844 |
|      -0.868 |      -0.650 |  -0.763 |  -0.081 |  -0.844 |
|      -0.869 |      -0.650 |  -0.765 |  -0.079 |  -0.844 |
|      -0.861 |      -0.650 |  -0.767 |  -0.077 |  -0.845 |
|      -0.855 |      -0.650 |  -0.769 |  -0.076 |  -0.845 |
|      -0.850 |      -0.650 |  -0.771 |  -0.074 |  -0.845 |
|      -0.854 |      -0.650 |  -0.772 |  -0.072 |  -0.845 |
|      -0.859 |      -0.650 |  -0.774 |  -0.071 |  -0.845 |
|      -0.863 |      -0.649 |  -0.776 |  -0.069 |  -0.845 |
|      -0.863 |      -0.649 |  -0.778 |  -0.068 |  -0.845 |
|      -0.866 |      -0.649 |  -0.779 |  -0.066 |  -0.845 |
|      -0.868 |      -0.649 |  -0.781 |  -0.065 |  -0.846 |
|      -0.866 |      -0.649 |  -0.783 |  -0.063 |  -0.846 |
|      -0.862 |      -0.649 |  -0.784 |  -0.062 |  -0.846 |
|      -0.861 |      -0.649 |  -0.786 |  -0.061 |  -0.846 |
|      -0.858 |      -0.648 |  -0.787 |  -0.059 |  -0.846 |
|      -0.857 |      -0.648 |  -0.789 |  -0.058 |  -0.846 |
|      -0.855 |      -0.648 |  -0.790 |  -0.056 |  -0.846 |
|      -0.857 |      -0.648 |  -0.791 |  -0.055 |  -0.846 |
|      -0.860 |      -0.647 |  -0.793 |  -0.054 |  -0.846 |
|      -0.858 |      -0.647 |  -0.794 |  -0.052 |  -0.846 |
|      -0.849 |      -0.647 |  -0.795 |  -0.051 |  -0.846 |
|      -0.852 |      -0.647 |  -0.796 |  -0.050 |  -0.846 |
|      -0.863 |      -0.647 |  -0.798 |  -0.049 |  -0.847 |
|      -0.860 |      -0.647 |  -0.799 |  -0.048 |  -0.847 |
|      -0.867 |      -0.647 |  -0.800 |  -0.047 |  -0.847 |
|      -0.863 |      -0.647 |  -0.802 |  -0.046 |  -0.848 |
|      -0.856 |      -0.647 |  -0.803 |  -0.045 |  -0.848 |
|      -0.861 |      -0.647 |  -0.804 |  -0.044 |  -0.848 |
|      -0.864 |      -0.646 |  -0.805 |  -0.043 |  -0.848 |
|      -0.858 |      -0.646 |  -0.806 |  -0.042 |  -0.848 |
|      -0.858 |      -0.646 |  -0.807 |  -0.041 |  -0.848 |
|      -0.862 |      -0.646 |  -0.808 |  -0.040 |  -0.848 |
|      -0.864 |      -0.646 |  -0.809 |  -0.039 |  -0.848 |
|      -0.859 |      -0.645 |  -0.810 |  -0.038 |  -0.848 |
|      -0.853 |      -0.645 |  -0.811 |  -0.037 |  -0.848 |
|      -0.860 |      -0.645 |  -0.812 |  -0.036 |  -0.848 |
|      -0.860 |      -0.645 |  -0.813 |  -0.035 |  -0.848 |
|      -0.858 |      -0.645 |  -0.814 |  -0.035 |  -0.849 |
|      -0.860 |      -0.645 |  -0.815 |  -0.034 |  -0.849 |
|      -0.862 |      -0.645 |  -0.816 |  -0.033 |  -0.849 |
|      -0.867 |      -0.645 |  -0.817 |  -0.032 |  -0.849 |
|      -0.863 |      -0.645 |  -0.818 |  -0.032 |  -0.849 |
|      -0.865 |      -0.645 |  -0.819 |  -0.031 |  -0.850 |
|      -0.863 |      -0.645 |  -0.820 |  -0.030 |  -0.850 |
|      -0.857 |      -0.644 |  -0.820 |  -0.029 |  -0.850 |
|      -0.860 |      -0.644 |  -0.821 |  -0.029 |  -0.850 |
|      -0.863 |      -0.644 |  -0.822 |  -0.028 |  -0.850 |
|      -0.859 |      -0.644 |  -0.823 |  -0.027 |  -0.850 |
|      -0.865 |      -0.644 |  -0.824 |  -0.027 |  -0.850 |
|      -0.863 |      -0.644 |  -0.824 |  -0.026 |  -0.851 |
|      -0.865 |      -0.644 |  -0.825 |  -0.026 |  -0.851 |
|      -0.864 |      -0.644 |  -0.826 |  -0.025 |  -0.851 |
|      -0.862 |      -0.644 |  -0.827 |  -0.024 |  -0.851 |
|      -0.863 |      -0.644 |  -0.827 |  -0.024 |  -0.851 |
|      -0.857 |      -0.644 |  -0.828 |  -0.023 |  -0.851 |
|      -0.855 |      -0.643 |  -0.829 |  -0.023 |  -0.851 |
|      -0.860 |      -0.643 |  -0.829 |  -0.022 |  -0.851 |
|      -0.860 |      -0.643 |  -0.830 |  -0.021 |  -0.851 |
|      -0.858 |      -0.643 |  -0.830 |  -0.021 |  -0.851 |
|      -0.861 |      -0.643 |  -0.831 |  -0.020 |  -0.851 |
|      -0.869 |      -0.643 |  -0.832 |  -0.020 |  -0.852 |
|      -0.866 |      -0.643 |  -0.832 |  -0.019 |  -0.852 |
|      -0.864 |      -0.643 |  -0.833 |  -0.019 |  -0.852 |
|      -0.863 |      -0.643 |  -0.834 |  -0.018 |  -0.852 |
|      -0.858 |      -0.642 |  -0.834 |  -0.018 |  -0.852 |
|      -0.865 |      -0.642 |  -0.835 |  -0.018 |  -0.852 |
|      -0.865 |      -0.642 |  -0.835 |  -0.017 |  -0.852 |
|      -0.860 |      -0.642 |  -0.836 |  -0.016 |  -0.852 |
|      -0.860 |      -0.642 |  -0.836 |  -0.016 |  -0.852 |
|      -0.861 |      -0.642 |  -0.837 |  -0.016 |  -0.852 |
|      -0.857 |      -0.642 |  -0.837 |  -0.015 |  -0.852 |
|      -0.865 |      -0.642 |  -0.838 |  -0.015 |  -0.853 |
|      -0.863 |      -0.642 |  -0.838 |  -0.014 |  -0.853 |
|      -0.863 |      -0.641 |  -0.839 |  -0.014 |  -0.853 |
|      -0.861 |      -0.641 |  -0.839 |  -0.014 |  -0.853 |
|      -0.864 |      -0.641 |  -0.840 |  -0.013 |  -0.853 |
|      -0.863 |      -0.641 |  -0.840 |  -0.013 |  -0.853 |
|      -0.861 |      -0.641 |  -0.841 |  -0.013 |  -0.853 |
|      -0.860 |      -0.641 |  -0.841 |  -0.012 |  -0.853 |
|      -0.858 |      -0.641 |  -0.841 |  -0.012 |  -0.853 |
|      -0.862 |      -0.641 |  -0.842 |  -0.012 |  -0.853 |
|      -0.862 |      -0.641 |  -0.842 |  -0.011 |  -0.853 |
|      -0.862 |      -0.640 |  -0.843 |  -0.011 |  -0.853 |
|      -0.860 |      -0.640 |  -0.843 |  -0.010 |  -0.853 |
|      -0.864 |      -0.640 |  -0.843 |  -0.010 |  -0.853 |
|      -0.861 |      -0.640 |  -0.844 |  -0.010 |  -0.853 |
|      -0.861 |      -0.640 |  -0.844 |  -0.010 |  -0.854 |
|      -0.859 |      -0.640 |  -0.844 |  -0.009 |  -0.853 |
|      -0.864 |      -0.640 |  -0.845 |  -0.009 |  -0.854 |
|      -0.864 |      -0.640 |  -0.845 |  -0.009 |  -0.854 |
|      -0.863 |      -0.639 |  -0.845 |  -0.008 |  -0.854 |
|      -0.863 |      -0.639 |  -0.846 |  -0.008 |  -0.854 |
|      -0.865 |      -0.639 |  -0.846 |  -0.008 |  -0.854 |
|      -0.863 |      -0.639 |  -0.847 |  -0.007 |  -0.854 |
|      -0.866 |      -0.639 |  -0.847 |  -0.007 |  -0.854 |
|      -0.865 |      -0.639 |  -0.847 |  -0.007 |  -0.854 |
|      -0.867 |      -0.639 |  -0.848 |  -0.007 |  -0.854 |
|      -0.865 |      -0.639 |  -0.848 |  -0.006 |  -0.854 |
|      -0.859 |      -0.639 |  -0.848 |  -0.006 |  -0.854 |
|      -0.868 |      -0.639 |  -0.849 |  -0.006 |  -0.855 |
|      -0.862 |      -0.638 |  -0.849 |  -0.006 |  -0.855 |
|      -0.860 |      -0.638 |  -0.849 |  -0.006 |  -0.855 |
|      -0.860 |      -0.638 |  -0.849 |  -0.005 |  -0.855 |
|      -0.864 |      -0.638 |  -0.850 |  -0.005 |  -0.855 |
|      -0.867 |      -0.638 |  -0.850 |  -0.005 |  -0.855 |
|      -0.858 |      -0.638 |  -0.850 |  -0.005 |  -0.855 |
|      -0.855 |      -0.638 |  -0.850 |  -0.005 |  -0.855 |
|      -0.860 |      -0.638 |  -0.850 |  -0.004 |  -0.855 |
|      -0.861 |      -0.638 |  -0.851 |  -0.004 |  -0.855 |
|      -0.862 |      -0.637 |  -0.851 |  -0.004 |  -0.855 |
|      -0.865 |      -0.637 |  -0.851 |  -0.004 |  -0.855 |
|      -0.862 |      -0.637 |  -0.851 |  -0.004 |  -0.855 |
|      -0.867 |      -0.637 |  -0.852 |  -0.003 |  -0.855 |
|      -0.862 |      -0.637 |  -0.852 |  -0.003 |  -0.855 |
|      -0.860 |      -0.637 |  -0.852 |  -0.003 |  -0.855 |
|      -0.867 |      -0.637 |  -0.852 |  -0.003 |  -0.855 |
|      -0.865 |      -0.637 |  -0.853 |  -0.003 |  -0.855 |
|      -0.862 |      -0.637 |  -0.853 |  -0.003 |  -0.855 |
|      -0.872 |      -0.636 |  -0.853 |  -0.002 |  -0.856 |
|      -0.862 |      -0.636 |  -0.853 |  -0.002 |  -0.856 |
|      -0.860 |      -0.636 |  -0.854 |  -0.002 |  -0.855 |
|      -0.861 |      -0.636 |  -0.854 |  -0.002 |  -0.855 |
|      -0.864 |      -0.636 |  -0.854 |  -0.002 |  -0.855 |
|      -0.864 |      -0.636 |  -0.854 |  -0.001 |  -0.855 |
|      -0.867 |      -0.636 |  -0.854 |  -0.001 |  -0.856 |
|      -0.860 |      -0.635 |  -0.854 |  -0.001 |  -0.856 |
|      -0.862 |      -0.635 |  -0.855 |  -0.001 |  -0.856 |
|      -0.862 |      -0.635 |  -0.855 |  -0.001 |  -0.856 |
|      -0.864 |      -0.635 |  -0.855 |  -0.001 |  -0.856 |
|      -0.859 |      -0.635 |  -0.855 |  -0.000 |  -0.855 |
|      -0.856 |      -0.635 |  -0.855 |  -0.000 |  -0.855 |
|      -0.865 |      -0.635 |  -0.855 |  -0.000 |  -0.855 |
|      -0.867 |      -0.634 |  -0.856 |  -0.000 |  -0.856 |
|      -0.860 |      -0.634 |  -0.856 |   0.000 |  -0.856 |
|      -0.856 |      -0.634 |  -0.856 |   0.000 |  -0.855 |
|      -0.864 |      -0.634 |  -0.856 |   0.000 |  -0.855 |
|      -0.866 |      -0.634 |  -0.856 |   0.001 |  -0.855 |
|      -0.864 |      -0.634 |  -0.856 |   0.001 |  -0.855 |
|      -0.867 |      -0.634 |  -0.856 |   0.001 |  -0.855 |
|      -0.857 |      -0.633 |  -0.856 |   0.001 |  -0.855 |
|      -0.863 |      -0.633 |  -0.856 |   0.001 |  -0.855 |
|      -0.854 |      -0.633 |  -0.856 |   0.001 |  -0.855 |
|      -0.856 |      -0.633 |  -0.856 |   0.001 |  -0.855 |
|      -0.862 |      -0.633 |  -0.857 |   0.002 |  -0.855 |
|      -0.856 |      -0.633 |  -0.857 |   0.002 |  -0.855 |
|      -0.866 |      -0.632 |  -0.857 |   0.002 |  -0.855 |
|      -0.865 |      -0.632 |  -0.857 |   0.002 |  -0.855 |
|      -0.863 |      -0.632 |  -0.857 |   0.002 |  -0.855 |
|      -0.867 |      -0.632 |  -0.857 |   0.002 |  -0.855 |
|      -0.868 |      -0.632 |  -0.857 |   0.002 |  -0.855 |
|      -0.866 |      -0.632 |  -0.858 |   0.002 |  -0.855 |
|      -0.858 |      -0.631 |  -0.858 |   0.003 |  -0.855 |
|      -0.859 |      -0.631 |  -0.858 |   0.003 |  -0.855 |
|      -0.860 |      -0.631 |  -0.858 |   0.003 |  -0.855 |
|      -0.869 |      -0.631 |  -0.858 |   0.003 |  -0.855 |
|      -0.870 |      -0.631 |  -0.858 |   0.003 |  -0.855 |
|      -0.863 |      -0.631 |  -0.858 |   0.003 |  -0.855 |
|      -0.858 |      -0.631 |  -0.858 |   0.003 |  -0.855 |
|      -0.859 |      -0.631 |  -0.858 |   0.003 |  -0.855 |
|      -0.860 |      -0.631 |  -0.858 |   0.003 |  -0.855 |
|      -0.857 |      -0.631 |  -0.858 |   0.003 |  -0.855 |
|      -0.862 |      -0.631 |  -0.858 |   0.003 |  -0.855 |
|      -0.868 |      -0.630 |  -0.859 |   0.003 |  -0.855 |
|      -0.859 |      -0.630 |  -0.859 |   0.003 |  -0.855 |
|      -0.862 |      -0.630 |  -0.859 |   0.003 |  -0.855 |
|      -0.863 |      -0.630 |  -0.859 |   0.003 |  -0.855 |
|      -0.863 |      -0.630 |  -0.859 |   0.003 |  -0.855 |
|      -0.861 |      -0.630 |  -0.859 |   0.003 |  -0.855 |
|      -0.861 |      -0.629 |  -0.859 |   0.004 |  -0.855 |
|      -0.869 |      -0.629 |  -0.859 |   0.004 |  -0.856 |
|      -0.865 |      -0.629 |  -0.859 |   0.004 |  -0.856 |
|      -0.860 |      -0.629 |  -0.859 |   0.004 |  -0.856 |
|      -0.861 |      -0.629 |  -0.859 |   0.004 |  -0.856 |
|      -0.868 |      -0.629 |  -0.859 |   0.004 |  -0.856 |
|      -0.865 |      -0.629 |  -0.860 |   0.004 |  -0.856 |
|      -0.862 |      -0.629 |  -0.860 |   0.004 |  -0.856 |
|      -0.861 |      -0.629 |  -0.860 |   0.004 |  -0.856 |
|      -0.863 |      -0.628 |  -0.860 |   0.004 |  -0.856 |
|      -0.858 |      -0.628 |  -0.860 |   0.004 |  -0.856 |
|      -0.863 |      -0.628 |  -0.860 |   0.004 |  -0.856 |
|      -0.869 |      -0.628 |  -0.860 |   0.004 |  -0.856 |
|      -0.860 |      -0.628 |  -0.860 |   0.004 |  -0.856 |
|      -0.864 |      -0.628 |  -0.860 |   0.004 |  -0.856 |
|      -0.864 |      -0.628 |  -0.860 |   0.004 |  -0.856 |
|      -0.860 |      -0.628 |  -0.860 |   0.004 |  -0.856 |
|      -0.862 |      -0.628 |  -0.860 |   0.004 |  -0.856 |
|      -0.866 |      -0.628 |  -0.860 |   0.004 |  -0.856 |
|      -0.865 |      -0.628 |  -0.860 |   0.004 |  -0.856 |
|      -0.862 |      -0.628 |  -0.860 |   0.004 |  -0.857 |
|      -0.867 |      -0.628 |  -0.860 |   0.004 |  -0.857 |
|      -0.865 |      -0.627 |  -0.861 |   0.004 |  -0.857 |
|      -0.868 |      -0.627 |  -0.861 |   0.004 |  -0.857 |
|      -0.863 |      -0.627 |  -0.861 |   0.004 |  -0.857 |
|      -0.859 |      -0.627 |  -0.861 |   0.004 |  -0.857 |
|      -0.864 |      -0.627 |  -0.861 |   0.004 |  -0.857 |
|      -0.867 |      -0.627 |  -0.861 |   0.004 |  -0.857 |
|      -0.868 |      -0.627 |  -0.861 |   0.004 |  -0.857 |
|      -0.861 |      -0.626 |  -0.861 |   0.004 |  -0.857 |
|      -0.860 |      -0.626 |  -0.861 |   0.004 |  -0.857 |
|      -0.862 |      -0.626 |  -0.861 |   0.004 |  -0.857 |
|      -0.863 |      -0.626 |  -0.861 |   0.004 |  -0.857 |
|      -0.868 |      -0.626 |  -0.861 |   0.004 |  -0.857 |
|      -0.863 |      -0.626 |  -0.861 |   0.004 |  -0.857 |
|      -0.862 |      -0.626 |  -0.861 |   0.004 |  -0.857 |
|      -0.868 |      -0.626 |  -0.861 |   0.005 |  -0.857 |
|      -0.866 |      -0.625 |  -0.861 |   0.005 |  -0.857 |
|      -0.867 |      -0.625 |  -0.862 |   0.005 |  -0.857 |
|      -0.864 |      -0.625 |  -0.862 |   0.005 |  -0.857 |
|      -0.859 |      -0.625 |  -0.862 |   0.005 |  -0.857 |
|      -0.862 |      -0.625 |  -0.862 |   0.005 |  -0.857 |
|      -0.867 |      -0.625 |  -0.862 |   0.005 |  -0.857 |
|      -0.866 |      -0.625 |  -0.862 |   0.005 |  -0.857 |
|      -0.865 |      -0.625 |  -0.862 |   0.005 |  -0.857 |
|      -0.861 |      -0.624 |  -0.862 |   0.005 |  -0.857 |
|      -0.865 |      -0.624 |  -0.862 |   0.005 |  -0.857 |
|      -0.861 |      -0.624 |  -0.862 |   0.005 |  -0.857 |
|      -0.859 |      -0.624 |  -0.862 |   0.005 |  -0.857 |
|      -0.865 |      -0.624 |  -0.862 |   0.005 |  -0.857 |
|      -0.865 |      -0.624 |  -0.862 |   0.005 |  -0.857 |
|      -0.869 |      -0.623 |  -0.862 |   0.005 |  -0.857 |
|      -0.866 |      -0.623 |  -0.862 |   0.005 |  -0.857 |
|      -0.865 |      -0.623 |  -0.862 |   0.005 |  -0.857 |
|      -0.865 |      -0.623 |  -0.862 |   0.005 |  -0.857 |
|      -0.861 |      -0.623 |  -0.862 |   0.005 |  -0.857 |
|      -0.863 |      -0.623 |  -0.862 |   0.005 |  -0.857 |
|      -0.863 |      -0.623 |  -0.862 |   0.005 |  -0.857 |
|      -0.861 |      -0.623 |  -0.862 |   0.005 |  -0.857 |
|      -0.868 |      -0.623 |  -0.862 |   0.005 |  -0.857 |
|      -0.864 |      -0.623 |  -0.862 |   0.005 |  -0.857 |
|      -0.860 |      -0.623 |  -0.862 |   0.005 |  -0.857 |
|      -0.862 |      -0.622 |  -0.862 |   0.005 |  -0.857 |
|      -0.862 |      -0.622 |  -0.862 |   0.005 |  -0.857 |
|      -0.866 |      -0.622 |  -0.862 |   0.005 |  -0.857 |
|      -0.870 |      -0.622 |  -0.863 |   0.005 |  -0.857 |
|      -0.861 |      -0.622 |  -0.863 |   0.005 |  -0.857 |
|      -0.858 |      -0.622 |  -0.862 |   0.005 |  -0.857 |
|      -0.855 |      -0.622 |  -0.862 |   0.005 |  -0.857 |
|      -0.860 |      -0.621 |  -0.862 |   0.005 |  -0.857 |
|      -0.863 |      -0.621 |  -0.862 |   0.005 |  -0.857 |
|      -0.865 |      -0.621 |  -0.862 |   0.005 |  -0.857 |
